,FeatureIdx,Count_Fibroblast(EdUScreen),Count_EdUPositive(EdUScreen),RatioEduPositive(EdUScreen),Mean_Mean_Cytoplasm_Intensity_IntegratedIntensity_CorrSMA,Mean_Macrophage_count,Nuclei_Count(aSMA),Cell_Count(aSMA)
411,562,8.95,5.3,0.6068403818403818,158.43881088613105,21.125,9.5,9.7
412,563,8.7,5.05,0.6156737012987012,147.36078683024851,22.375,10.0,9.736842105263158
413,564,8.7,4.85,0.5570722333222332,156.53501913291495,23.5,11.0,9.894736842105264
414,565,9.75,5.75,0.6154338023088022,170.61092219096844,15.5,9.0,8.7
415,566,8.45,5.75,0.7144658119658119,172.42484851191494,19.875,9.0,9.2
416,567,8.95,6.6,0.8182517482517483,169.33646667014062,19.125,10.0,9.105263157894736
417,568,11.15,5.5,0.5237089993339993,156.9063201508259,19.125,7.0,8.05
418,569,9.2,6.2,0.7307196969696971,155.84461898161018,21.125,11.0,9.85
419,570,9.75,6.0,0.6572845904095902,163.2557493985931,17.142857142857142,8.0,8.473684210526315
420,571,10.105263157894736,5.789473684210527,0.6349464862622757,176.06264848516145,15.75,10.0,9.55
421,572,9.210526315789474,5.684210526315789,0.6154950312845049,151.04188979884253,20.75,9.0,8.736842105263158
422,573,8.631578947368421,6.315789473684211,0.922346074977654,180.05666763289497,16.714285714285715,8.0,9.0
423,574,10.631578947368421,6.315789473684211,0.6454248366013072,187.01393751994306,20.0,8.0,7.2
424,575,8.684210526315791,6.947368421052633,0.9033756491186832,168.96286779043032,22.285714285714285,7.0,8.736842105263158
425,576,10.0,7.6,0.8608812266165208,177.6146223150411,17.75,8.0,7.8
426,577,9.15,9.5,1.692960752482811,167.6600047581061,19.125,8.5,8.2
427,578,9.368421052631579,6.894736842105262,0.7603720840562945,162.06136125847829,18.125,7.0,6.833333333333332
428,579,10.263157894736842,8.315789473684209,0.8816035186004225,153.03030398565173,20.875,7.0,7.3
429,580,9.0,5.63157894736842,0.7089316385369017,163.09380437879102,16.0,7.0,8.35
430,581,10.0,5.526315789473684,0.6177124045545097,173.2991573964027,19.125,6.0,6.85
431,582,9.421052631578947,6.684210526315789,0.7188373030478293,167.6395213087662,19.5,7.0,8.0
432,583,10.444444444444443,7.0555555555555545,0.9007951153784488,159.77513158261826,18.375,7.0,8.0
433,584,8.95,7.0,0.8636683904330964,178.1389009736697,20.5,9.0,8.95
434,585,9.85,7.0,0.7805184439743261,180.3489956616293,20.75,8.0,9.1
435,586,9.8,6.2,0.6372294372294374,186.38056964763058,22.0,7.0,7.9
436,587,9.6,5.25,0.6444578374841532,174.555180720963,21.375,8.0,9.45
437,588,8.75,5.0,0.7024673855556208,165.99275961840152,17.125,9.0,8.4
438,589,10.0,6.0,0.7096481150428519,189.53102661594247,19.0,7.0,7.7
439,590,10.65,5.0,0.5080513114336643,168.34471414075662,18.25,10.0,9.842105263157897
440,591,10.35,5.85,0.6606652375402373,204.9626775949807,18.875,7.0,8.1
441,592,9.333333333333334,5.0,0.6071308321308321,182.4826506661472,14.125,8.0,8.6
442,594,10.45,5.3,0.5552796549855373,169.489289854809,21.875,8.0,8.8
443,596,9.6,4.9,0.5501698593803857,153.82007735553387,21.75,9.0,10.05
444,597,9.8,6.5,0.7275579322638147,175.56718591178299,17.375,8.0,8.15
445,598,8.7,5.45,0.6543659118659118,169.62158728349849,14.75,8.0,8.3
446,599,9.45,5.55,0.6504598506069094,176.76310237865428,15.875,7.0,8.5
447,600,9.55,6.5,0.7696776140526139,154.30982111045523,22.25,8.5,8.85
448,601,8.7,5.2,0.6567478354978354,170.7410050387613,19.5,8.0,8.25
449,602,9.8,6.45,0.7838334111708724,197.797545925311,19.75,6.5,7.6
450,603,8.75,5.7,0.6666644466644467,153.96821993200433,18.428571428571427,9.0,9.3
451,604,9.9,6.25,0.6575541125541126,186.07702975512626,21.142857142857142,7.5,8.35
452,605,8.95,9.9,1.1997503885003886,159.6961905565478,20.125,8.0,8.75
453,606,10.35,4.8,0.5245929691653376,184.87445723385304,14.25,7.5,7.6
454,607,10.31578947368421,5.473684210526316,0.5877990430622011,157.30973133254543,20.375,8.0,8.65
455,608,9.65,5.45,0.6133585858585858,163.24768246374612,18.125,7.0,8.4
456,609,9.75,5.45,0.6098942723942724,183.5441678454696,20.375,8.0,8.3
457,610,9.105263157894736,9.578947368421053,1.2135983899141796,188.6971271426836,18.875,9.0,8.45
458,611,10.7,9.75,1.6874881916329287,179.20596555232305,14.75,8.5,8.9
459,612,9.631578947368421,5.2105263157894735,0.654837499961339,167.3777282770148,18.75,10.0,10.15
460,614,9.68421052631579,6.2631578947368425,0.7926891091364775,155.7815245103589,19.5,8.0,7.9
461,615,10.526315789473683,6.526315789473684,0.6423645798645797,165.64470858686883,18.75,6.5,7.8
462,616,10.25,6.25,0.6083923266276207,178.6846585616221,19.0,7.0,7.7
463,617,10.0,5.95,0.6354363472784527,200.60362705762847,14.375,7.0,7.75
464,618,9.55,9.5,1.6029066072816072,163.80543109367244,20.75,8.0,8.15
465,620,9.947368421052632,5.789473684210527,0.6205608718766614,175.5407775033762,18.0,8.0,8.25
466,621,10.444444444444443,5.333333333333333,0.5449070193652237,172.2455429565815,21.125,10.0,8.55
467,622,9.85,5.6,0.6167264516529223,188.9371108275033,18.625,9.0,9.3
468,624,8.55,5.1,0.7783966768525592,178.35194945412928,19.0,9.5,9.55
469,625,9.368421052631579,4.947368421052632,0.6124016718892065,213.2941696618961,15.75,7.5,8.38888888888889
470,626,9.0,6.36842105263158,0.7611130097972203,171.47680331465682,22.875,5.0,6.947368421052633
471,627,10.35,6.0,0.614957970950618,168.66732437647224,18.5,10.0,10.1
472,628,10.15,5.5,0.5575737293752,162.6837271272673,19.375,9.0,9.15
473,629,8.3,5.75,0.7482738095238094,156.90221815811776,17.625,12.0,10.9
474,630,8.684210526315791,6.052631578947367,0.8111708466971624,159.55044741574758,18.0,8.0,8.1
475,631,9.7,4.7,0.4922526085026086,148.56751810838966,21.5,10.0,9.631578947368421
476,632,9.8,5.65,0.6139691558441558,187.74689583440534,16.375,8.5,8.11111111111111
477,633,8.6,5.9,0.7062495837495837,172.66170333624427,17.75,9.0,9.555555555555557
478,634,9.368421052631579,6.789473684210527,0.8086115638747219,167.6829153534531,15.375,10.0,9.789473684210526
479,635,10.0,8.052631578947368,0.8457681035854412,186.7236930988876,15.5,9.5,9.5
480,636,8.842105263157897,5.947368421052633,0.7034745955798588,156.5570373740972,21.625,10.0,10.2
481,637,10.15,6.2,0.6950364463967406,177.34304815895732,18.5,8.0,8.35
482,638,9.7,6.45,0.7104847236097237,166.35261674993922,16.5,8.0,9.05
483,639,10.55,5.35,0.5601539542329015,148.27130573023354,17.125,7.0,8.578947368421053
484,640,11.05,6.6,0.6105821262071263,182.0909338728211,19.5,7.0,7.5
485,641,9.2,5.0,0.672785755910756,165.54773235497524,18.75,7.0,8.052631578947368
486,642,9.9,6.6,0.8022183372183374,169.4579330036953,18.857142857142858,7.0,7.684210526315789
487,643,8.85,5.55,0.642962592962593,165.26551844329202,17.875,8.0,8.5
488,645,8.2,5.4,0.7413614163614164,167.52957983605225,17.125,8.0,8.947368421052632
489,646,10.333333333333334,9.666666666666666,2.367333828118142,160.65699361922967,19.5,8.0,8.578947368421053
490,651,8.736842105263158,6.421052631578947,0.7327504366978052,175.702164522594,20.75,8.0,8.1
491,653,9.947368421052632,5.2631578947368425,0.5499816204109833,181.57514465736458,20.25,7.5,8.45
492,654,8.842105263157897,6.421052631578947,0.8241997038049671,185.14641539895212,18.5,8.0,8.9
493,655,10.4,5.6,0.5945336607836609,205.36636962589645,13.25,6.0,8.05
494,657,10.0,5.7368421052631575,0.6526317421828258,180.3643053814294,20.125,9.0,8.85
495,660,9.526315789473683,5.526315789473684,0.6199240216268079,159.45709084616425,21.375,9.0,9.95
496,662,9.55,6.1,0.6819949494949495,193.46925808403526,18.75,8.5,8.25
497,663,8.45,5.45,0.6858576146076146,152.83217183034725,22.375,9.0,9.5
498,664,8.4,6.0,0.7472893772893773,153.36291235959175,21.25,9.0,9.947368421052632
499,665,9.35,9.1,1.4284759684759682,132.58663276448388,18.5,10.0,10.68421052631579
500,666,9.789473684210526,6.2105263157894735,0.7455142037185382,174.77265301258427,16.125,8.0,8.789473684210527
501,667,8.684210526315791,6.105263157894738,0.7672241501188869,150.94346459033645,18.875,9.0,8.75
502,668,8.105263157894736,7.0,1.1891290726817043,158.48225117785287,19.125,9.0,9.15
503,669,10.368421052631579,5.63157894736842,0.5909121580174211,167.68859136221909,19.625,8.5,9.05
504,670,9.05,5.05,0.6268217893217892,190.9068816019247,14.75,8.0,8.05
505,671,9.95,6.35,0.6732419663669663,163.98084397465843,20.125,8.5,9.4
506,672,10.157894736842103,5.2105263157894735,0.6229209387104125,179.2470789285022,15.625,7.0,7.35
507,673,8.1,4.6,0.6990025252525254,154.3609115850544,15.0,7.0,8.15
508,674,8.222222222222221,5.166666666666667,0.6721059804393138,167.496069218974,14.625,8.0,8.789473684210527
509,675,11.55,5.75,0.5621650245179657,147.36024852773343,16.0,8.5,8.25
510,676,8.75,5.7,0.7606357531357533,172.3269651328817,15.375,8.0,8.0
511,677,9.263157894736842,7.052631578947367,0.9134437930490562,166.51058428354705,18.25,10.0,9.35
512,678,10.105263157894736,7.157894736842105,0.8708480116374855,164.15730763758864,14.285714285714285,7.0,7.36842105263158
513,679,11.222222222222221,6.277777777777778,0.5797014713681381,175.24531745890735,20.0,8.0,7.75
514,681,9.736842105263158,6.473684210526316,0.6924137266242529,171.6745631443986,19.875,9.0,8.578947368421053
515,682,10.45,5.15,0.5624138361638362,167.61471976805234,18.75,9.0,8.7
516,684,10.3,6.0,0.6884044427794429,167.13156244590428,16.75,9.5,9.45
517,685,10.0,5.75,0.605088245088245,183.2386209529004,15.375,10.0,9.6
518,688,9.421052631578947,5.63157894736842,0.6206696554219774,181.26629832504508,19.125,9.0,9.052631578947368
519,691,9.333333333333334,4.9444444444444455,0.6687347329504193,182.03603208708,18.0,9.5,10.45
520,692,10.888888888888893,6.222222222222222,0.6056933625561076,188.7925704396223,17.25,8.0,8.470588235294116
521,693,9.0,4.95,0.5849421411921412,153.87418389803076,16.375,11.0,10.368421052631579
522,694,9.15,4.15,0.5440388777888778,165.90028114983141,19.125,8.0,7.578947368421053
523,695,9.45,6.3,0.7009866522366522,177.30015817998196,19.5,9.0,8.9
524,696,9.421052631578947,5.57894736842105,0.6167371414275438,145.57368195291872,21.5,8.0,9.45
525,697,9.263157894736842,5.526315789473684,0.6151686033264979,169.40417562194162,17.125,9.0,9.2
526,698,10.055555555555557,6.222222222222222,0.6254493962827294,141.63995159558638,19.5,10.0,10.210526315789474
527,700,8.85,5.7,0.6863010600510601,140.99178550869846,16.25,11.5,11.5
528,701,9.263157894736842,6.684210526315789,0.7950910200910201,174.39431630187556,17.75,10.5,9.35
529,702,9.368421052631579,6.2105263157894735,0.7614613379848837,152.41435221828962,17.875,11.0,10.75
530,703,8.55,5.4,0.6622441447441447,154.12115802904952,17.125,8.0,9.1
531,704,9.055555555555557,5.111111111111111,0.5812269520602854,151.35577200271058,18.625,8.5,9.35
532,705,10.263157894736842,5.789473684210527,0.6519832120064318,163.5371409106223,18.625,9.0,8.777777777777779
533,706,10.4,9.15,1.112005449615744,173.9090080483324,16.75,8.0,9.05
534,708,9.578947368421053,6.789473684210527,0.8158085464587012,180.19425489532696,17.0,8.0,8.368421052631579
535,709,9.6,5.05,0.5798553639343113,180.05747188588367,21.75,7.0,7.55
536,710,11.2,5.25,0.5570540108756055,178.25993542366032,21.625,8.0,7.333333333333332
537,711,10.277777777777779,6.777777777777778,0.7134572988739655,185.8611118778968,18.0,8.0,8.05
538,712,9.166666666666666,6.0,0.7012105768233219,182.5777439396093,20.375,8.0,7.9
539,715,11.45,6.5,0.6155710710857769,163.5737600788891,15.875,7.0,8.2
540,716,9.0,6.947368421052633,0.7954951481267272,162.2578229341855,16.75,9.0,8.65
541,717,9.35,6.05,0.7604590548340547,179.24678170868683,14.625,8.0,9.25
542,720,11.4,8.85,1.033005328005328,187.7166089325344,23.25,10.0,9.388888888888891
543,721,9.7,5.35,0.6185648379398379,185.52501745257962,16.875,11.0,10.2
544,724,9.736842105263158,5.052631578947368,0.5472336143388774,196.5628302065336,18.875,9.0,10.157894736842103
545,725,11.055555555555555,5.722222222222222,0.5355183396850064,181.5597283876437,20.125,7.0,8.0
546,727,10.3,6.2,0.6337064324564324,188.4258401114608,24.25,9.5,9.45
547,728,10.15,5.8,0.5854697385947386,171.29043964818658,17.125,10.0,9.45
548,730,9.7,5.4,0.6005175135322196,166.66212517558898,19.875,8.0,9.65
549,731,9.7,5.9,0.6504414539708656,178.3466661073576,19.125,10.5,10.35
550,732,9.1,5.45,0.6530630334577703,174.14536062822538,16.875,8.5,8.75
551,733,9.157894736842103,5.315789473684211,0.6439228284796151,164.76157225593425,18.375,9.5,9.9
552,734,8.9,6.35,0.7505708874458875,171.9656304308764,19.625,9.5,9.25
553,735,9.5,6.5,0.7063533443680502,166.29389776885228,18.875,10.0,10.31578947368421
554,737,8.95,5.9,0.8928887778887779,158.84637003745482,18.0,9.0,9.35
555,738,8.5,5.55,0.7006310356310357,161.6251896218221,19.142857142857142,7.0,9.052631578947368
556,739,10.95,5.2,0.5087803351619141,174.86317474727608,17.75,9.0,8.473684210526315
557,740,9.25,5.65,0.6942872405372407,204.6332622044243,14.875,6.0,7.684210526315789
558,741,10.25,5.7,0.5503545106853931,173.23858314052796,18.125,7.5,7.5
559,742,10.0,5.85,0.6773370295854817,143.9055281961131,18.25,9.0,9.263157894736842
560,743,9.55,4.45,0.5413012885807003,211.1120721636847,17.625,10.0,9.421052631578947
561,744,9.473684210526317,5.684210526315789,0.6501393343498606,187.93982688372884,20.0,6.0,6.947368421052633
562,745,9.263157894736842,6.105263157894738,0.6623395610237717,222.70263028352315,18.5,7.0,7.052631578947367
563,746,10.4,5.15,0.4958374958374959,168.28137760787982,17.125,7.0,7.684210526315789
564,748,9.75,5.45,0.6927458652458652,184.7951390898748,16.5,7.5,6.85
565,754,10.0,6.1,0.6757102456367161,163.7232430748011,16.875,8.0,9.631578947368421
566,756,9.45,5.05,0.5660589775721354,167.27877360873134,22.25,10.0,10.526315789473683
567,758,10.777777777777779,5.277777777777779,0.5670622587289254,178.1578619105967,18.5,6.5,8.055555555555555
568,760,9.894736842105264,5.473684210526316,0.5871932934626433,184.1280265887564,20.625,8.0,9.15
569,761,10.1,4.7,0.5143770410875673,153.12170190686066,21.25,8.0,8.45
570,762,9.25,5.3,0.6596515764936818,161.4364260951017,20.875,10.5,10.25
571,763,10.15,5.8,0.6608954933954934,173.96464926625538,17.5,9.5,8.8
572,764,10.3,6.4,0.6442424242424242,145.53390800858432,19.125,10.0,9.95
573,765,9.5,5.6,0.6308204132468838,171.25320653822902,18.625,8.0,8.105263157894736
574,766,9.45,7.0,0.7800140831390832,168.76271357789597,20.625,8.0,9.105263157894736
575,767,9.85,5.95,0.6610858585858587,163.88553832641998,19.625,7.0,8.157894736842103
576,768,9.473684210526317,5.789473684210527,0.6364035087719301,182.09017764465537,19.25,11.0,9.526315789473683
577,769,10.0,6.15,0.7031044894647837,152.681541443973,21.125,8.0,9.55
578,770,9.5,5.55,0.6634436396936396,163.411055773089,20.125,8.0,8.4
579,771,9.3,7.45,0.8986538315485684,163.7500220010781,16.5,8.0,8.35
580,772,9.55,6.2,0.6571760184260185,186.3000499716293,21.75,8.0,8.3
581,773,9.45,6.05,0.6891071428571429,151.8247953447387,18.25,9.0,8.684210526315791
582,774,9.95,9.85,1.216518652915712,184.56221248030587,13.125,7.0,8.315789473684209
583,776,9.388888888888893,6.166666666666668,0.7600714687788991,212.7462472522004,17.375,6.0,6.7
584,778,9.68421052631579,6.105263157894738,0.6700903156011515,153.2516040777231,17.875,9.0,8.736842105263158
585,782,9.3,6.1,0.7003483363042186,195.14517184748595,13.375,7.5,8.85
586,783,10.4,4.3,0.4654177521824582,161.91793310311658,13.125,9.5,9.85
587,784,10.842105263157897,5.947368421052633,0.5721824958667064,173.71862729955075,16.25,9.0,9.25
588,792,9.777777777777779,4.833333333333333,0.5624458103624771,172.5969972448656,20.625,8.0,8.55
589,793,9.222222222222221,5.666666666666668,0.7360269360269359,200.26735988104,19.428571428571427,8.0,8.263157894736842
590,795,10.0,5.2105263157894735,0.5893155743917515,171.8155730455087,17.875,8.0,8.157894736842103
591,796,8.95,8.85,1.5765020396270395,164.27205806768208,17.125,10.0,9.75
592,797,10.578947368421053,6.105263157894738,0.6675442978074557,161.81883548435027,18.25,9.0,9.4
593,798,10.0,5.8,0.640178473487297,172.32060998533572,14.5,10.0,9.1
594,799,9.45,5.6,0.666976911976912,175.88277125543732,16.375,8.0,8.7
595,800,9.05,6.4,0.7828846153846155,166.6144801500125,18.0,12.0,11.052631578947368
596,801,9.6,6.1,0.6561470473970473,173.57544847018818,18.25,9.0,9.25
597,802,9.1,6.5,0.8547890997890999,165.46489153175423,17.875,10.0,9.35
598,804,11.0,5.65,0.5633139695272048,203.06753526785104,18.75,8.5,8.11111111111111
599,805,10.15,6.4,0.7202400377400376,192.61559137870842,19.5,7.0,7.5
600,806,9.85,6.95,0.7390440115440116,181.5748675220865,18.125,6.0,6.63157894736842
601,807,10.7,6.35,0.6421035214785216,184.7660251067578,16.125,9.0,8.789473684210527
602,808,10.555555555555557,5.333333333333333,0.6605534806515199,192.31870533544804,15.5,6.0,8.631578947368421
603,809,10.65,6.65,0.7581382798488061,166.29617406931987,14.125,10.0,9.5
604,810,10.6,9.85,1.0562486124986123,161.47312441759362,14.25,9.0,9.105263157894736
605,812,9.8,6.65,0.8088333888333891,167.02465793347415,19.75,9.0,7.947368421052633
606,813,9.352941176470589,4.705882352941177,0.5303005817711699,167.49373458163083,16.375,8.0,9.2
607,814,9.85,5.75,0.6986869490158963,176.93932909319602,20.375,9.0,9.5
608,815,10.578947368421053,5.894736842105262,0.5875264913964604,166.62171481326553,17.75,11.0,11.105263157894735
609,818,10.8,8.2,0.8552618215118215,180.06810205917583,19.25,8.5,9.5
610,825,10.052631578947368,6.0,0.6335853051227014,175.8614494838057,18.125,10.0,10.0
611,826,9.055555555555557,4.5555555555555545,0.5570927529260863,170.58548693241463,20.5,7.5,7.75
612,827,8.421052631578947,4.2105263157894735,0.5305156831472622,172.96934030084492,20.25,8.5,9.6
613,828,9.0,4.578947368421051,0.5554456121793583,152.43841746480996,23.875,10.0,10.15
614,829,10.35,6.25,0.6145221445221445,169.71662139367118,24.0,10.0,10.2
615,830,10.65,6.95,0.7179738729622632,170.75870077758572,20.625,10.0,10.35
616,831,9.2,6.35,0.8080282217782215,187.5740254374121,22.25,8.5,8.5
617,832,10.2,4.95,0.5417270923520924,160.7573090389129,15.75,8.0,8.647058823529411
618,833,8.85,5.15,0.6159788822288823,157.33875733865813,18.5,10.5,9.75
619,834,8.8,6.4,0.7301229326229327,181.6502744426511,13.75,9.0,8.526315789473685
620,835,9.65,6.45,0.7362301587301588,181.69353694159733,18.875,8.0,7.684210526315789
621,836,10.35,5.65,0.5870551792978264,169.52546996037256,20.625,8.0,8.526315789473685
622,837,8.894736842105264,9.210526315789474,1.175670236196552,168.41062662433657,20.875,8.5,8.5
623,839,9.55,7.15,0.8032683982683982,151.85756294102967,23.285714285714285,8.0,9.705882352941176
624,840,10.789473684210524,6.421052631578947,0.6985701433069855,167.458304854231,19.375,8.0,8.888888888888891
625,841,11.26315789473684,8.421052631578947,0.8513292993556151,177.6591453836293,19.5,8.0,8.25
626,842,9.95,5.75,0.6586683985948691,191.49178785343102,22.375,8.0,7.5555555555555545
627,844,9.7,6.1,0.7313843795093795,186.8466557133664,20.625,9.0,8.8
628,848,10.631578947368421,5.63157894736842,0.5583832218873771,168.95374829255508,15.375,7.0,8.55
629,851,9.888888888888893,6.9444444444444455,0.7184266350933016,192.65903491498685,18.75,8.0,9.722222222222221
630,857,10.222222222222221,6.277777777777778,0.6311111229003388,201.9970695034033,20.125,8.0,8.95
631,858,11.157894736842103,6.157894736842105,0.5617205893521684,169.58904643988,23.75,9.0,9.842105263157897
632,859,9.789473684210526,5.368421052631579,0.6128988529530325,179.88723806642437,19.0,8.0,8.666666666666666
633,860,9.210526315789474,6.578947368421053,0.7722089314194578,174.22781579060623,20.75,11.0,9.45
634,861,8.05,5.3,0.7112805250305251,168.83326065739868,21.75,10.0,10.444444444444443
635,862,9.105263157894736,6.052631578947367,0.7141973265812275,162.64436783015273,18.5,9.0,9.894736842105264
636,863,9.5,6.15,0.7329888223231877,166.65866010560273,16.25,11.0,10.65
637,865,9.6,5.45,0.6414806027306026,179.2107444793418,16.25,9.0,9.31578947368421
638,866,9.85,6.65,0.8201772058351005,170.3582635787987,21.125,10.0,9.35
639,867,9.45,6.4,0.8674999999999999,172.64768621752842,19.5,9.0,9.31578947368421
640,868,10.105263157894736,7.7894736842105265,0.8719862739599582,194.56705662270312,13.125,8.0,7.95
641,870,10.5,5.65,0.6002358058608059,190.0767887222396,19.625,8.0,8.157894736842103
642,871,9.157894736842103,5.7368421052631575,0.7158681961313542,171.36175363116914,19.25,9.0,9.4
643,872,10.368421052631579,5.157894736842105,0.5228067598036639,167.48383221794148,21.375,8.0,8.368421052631579
644,876,10.9,6.0,0.6216505716505716,217.32869925247206,21.625,8.0,7.526315789473684
645,882,9.95,6.45,0.6637080974580976,185.88793074143985,19.25,7.0,9.157894736842103
646,890,9.111111111111107,5.166666666666667,0.5917779751113084,182.4604221882009,17.0,7.0,7.842105263157895
647,891,8.0,5.315789473684211,0.7393458880300985,170.1231039766624,18.125,11.0,11.0
648,892,9.947368421052632,8.526315789473685,0.869352807856963,167.32273588230825,24.625,8.0,8.947368421052632
649,893,9.0,5.105263157894737,0.6290409152251256,168.58654622614054,23.625,9.0,8.75
650,894,9.2,4.35,0.5204434291198997,190.57954281334068,19.625,7.0,8.263157894736842
651,895,9.421052631578947,5.315789473684211,0.6272290574922152,202.98417832231289,21.625,10.0,9.263157894736842
652,896,9.25,5.5,0.6858187645687646,205.6500464522384,16.75,10.0,10.15
653,897,8.555555555555555,6.6111111111111125,0.8855608625216468,178.68740431663014,21.875,9.0,9.052631578947368
654,898,7.95,6.3,0.9564357864357864,181.62595899900813,20.5,9.0,9.31578947368421
655,901,9.25,6.2,0.7494644244644244,205.5286854199577,16.625,8.0,8.105263157894736
656,902,9.789473684210526,5.894736842105262,0.652615513141829,171.5109801035587,19.125,7.5,9.25
657,903,9.578947368421053,6.684210526315789,0.7051198070934913,165.1106745112547,21.125,10.0,10.052631578947368
658,904,9.31578947368421,5.105263157894737,0.6030161359108727,178.62956510544308,18.142857142857142,8.0,8.526315789473685
659,906,9.6,9.15,1.2552265789765789,175.70723254632347,20.0,8.0,8.61111111111111
660,907,9.85,5.65,0.6482251082251081,172.21548996621326,16.75,10.0,9.058823529411764
661,908,10.7,5.45,0.5660592185592186,150.91507905454162,18.75,10.0,9.210526315789474
662,909,11.4,10.1,0.8842374292374291,172.7209900034414,18.875,8.0,8.578947368421053
663,910,10.75,10.0,1.9160875235875243,178.63251236289884,19.625,8.0,8.15
664,911,10.68421052631579,6.2105263157894735,0.6299417687575583,160.33808540981101,20.125,8.0,8.55
665,913,9.722222222222221,10.055555555555557,1.4105238247782106,168.19578798869009,21.0,10.0,10.8
666,915,9.35,6.35,0.7384539072039072,186.30191455070656,22.625,9.0,9.444444444444443
667,923,10.277777777777779,5.0,0.5348898745828571,166.82596640165175,20.33333333333333,8.5,8.722222222222221
668,924,10.2,5.45,0.5864194139194139,172.90257151033245,21.66666666666667,10.0,9.25
669,925,10.055555555555557,8.166666666666666,0.7786155202821871,170.1136301656461,19.33333333333333,9.0,8.947368421052632
670,926,8.75,5.15,0.63492118992119,165.42328828173262,17.777777777777782,10.5,9.85
671,927,9.5,5.3,0.6443681318681319,148.80244613559861,21.33333333333333,10.0,9.736842105263158
672,928,9.05,7.35,0.957409396159396,186.29291873631263,18.22222222222221,9.0,9.05
673,929,9.157894736842103,5.526315789473684,0.6669283932441826,162.37799980132968,20.666666666666668,9.5,9.111111111111109
674,930,8.157894736842103,8.052631578947368,1.004068884332042,176.18761584722566,15.222222222222221,9.0,10.526315789473683
675,931,9.0,6.25,0.7462545787545787,180.30094015715767,17.666666666666668,8.0,8.55
676,932,9.894736842105264,6.052631578947367,0.6109696031522656,148.32512937736738,21.0,8.0,8.1
677,933,8.45,6.9,0.8749440836940836,188.7319903557056,19.777777777777786,8.5,8.5
678,934,9.31578947368421,5.526315789473684,0.6394868633258726,166.95258722747351,15.0,9.0,9.105263157894736
679,937,9.95,5.25,0.5955172441937149,214.10594367222748,16.333333333333332,9.0,7.85
680,938,10.1,5.55,0.6216412100970924,179.60931427730114,18.0,7.5,7.95
681,939,8.105263157894736,5.368421052631579,0.7463375075217179,172.0147056786187,19.444444444444443,8.0,9.2
682,941,10.0,7.157894736842105,0.8226929503245292,170.1085812319596,19.88888888888889,11.0,9.6
683,944,10.95,7.2,0.7285701570531292,166.81927321792082,17.75,9.0,9.55
684,945,11.666666666666664,6.166666666666668,0.573964571242693,203.8422731160198,21.0,7.0,7.842105263157895
685,946,10.368421052631579,5.2631578947368425,0.5724957790747265,177.67888465702563,19.22222222222221,11.0,10.1
686,948,10.105263157894736,5.2105263157894735,0.6091532736269579,197.46037662545018,14.0,8.5,9.7
687,956,9.555555555555557,6.0555555555555545,0.7428193175742196,163.80095595412902,19.444444444444443,8.0,8.166666666666666
688,957,8.789473684210527,4.789473684210527,0.6311362957647787,199.96704005145043,17.666666666666668,8.0,7.35
689,958,9.105263157894736,7.105263157894738,0.9630054156369944,221.62254802637557,19.88888888888889,8.0,8.421052631578947
690,960,8.578947368421053,4.2631578947368425,0.510940229361282,181.130812888708,22.44444444444445,8.0,8.666666666666666
691,961,9.85,6.55,0.7556169166231085,186.1716919190142,20.555555555555557,9.0,9.1
692,962,9.68421052631579,4.894736842105263,0.5583098188361347,172.28579793636,19.666666666666668,8.0,7.736842105263157
693,964,9.105263157894736,5.0,0.6456532502585134,182.3166260366148,18.777777777777786,8.0,8.789473684210527
694,965,8.684210526315791,5.0,0.738961038961039,147.86879608830668,16.88888888888889,7.0,7.894736842105262
695,973,8.75,6.1,0.7380550005550006,204.41699153642242,19.555555555555557,8.0,8.0
696,976,9.7,5.05,0.5643335830835831,163.22865107284233,20.0,9.0,10.05
697,989,11.3125,5.9375,0.5447023462648463,223.56265741279682,22.222222222222207,8.0,7.5625
698,990,9.157894736842103,4.947368421052632,0.5670874704930432,182.5756128693457,19.555555555555557,10.0,9.0
699,991,8.210526315789473,4.631578947368421,0.5828966355282145,209.17536287504365,25.66666666666667,9.0,8.526315789473685
700,992,7.894736842105262,4.894736842105263,0.5832160529528951,173.95699552856289,24.44444444444445,8.0,8.157894736842103
701,994,7.0,4.157894736842104,0.8096339333181438,164.70789161995688,20.555555555555557,9.0,8.052631578947368
702,995,6.9,4.25,0.6377777777777778,184.66240022734002,17.88888888888889,8.0,8.578947368421053
703,998,8.529411764705884,4.823529411764706,0.5960232577879635,153.80933970486652,24.777777777777786,9.0,9.0
704,999,9.2,8.05,0.976766428016428,196.23422171773586,20.22222222222221,7.0,7.315789473684211
705,1000,9.111111111111107,5.666666666666668,0.6825011317658376,168.43683942694747,16.444444444444443,8.0,8.684210526315791
706,1001,9.736842105263158,5.684210526315789,0.6125392495361537,154.7875359907555,17.555555555555557,6.0,7.1764705882352935
707,1002,9.2,6.05,0.7363571151071151,160.4467279765291,19.11111111111111,8.5,9.333333333333334
708,1005,10.0,8.3,0.8437577188892977,177.55765957383926,18.11111111111111,8.0,8.777777777777779
709,1006,11.473684210526311,4.842105263157895,0.5052872100289405,191.38849346162533,19.0,7.5,9.0
